operator_id,calls_count,call_duration,calls_attended,is_internal_call,missed_rate,avg_duration,efficiency,z_volume,z_duration,z_losses,avg_call_duration,avg_call_duration_all,internal_call_rate,workload_index,intensity_index,hei,call_loss_pressure,norm_volume,cluster_kmeans,cluster_dbscan,cluster_hier
884406.0,3,8.0,1,2,0.6666666666666667,8.0,0.3333333333333333,-0.6097608586614662,-0.701832829916204,0.3734685235929842,8.0,2.6666666666666665,0.6666666666666666,8.0,40.0,0.1111111111111111,2.0,0.0041928721174004195,1,-1,3
884408.0,37,1090.0,13,7,0.6486486486486487,83.84615384615384,0.35135135135135137,-0.08990157465358553,0.15959123289849345,0.32379016769675706,83.84615384615384,29.45945945945946,0.1891891891891892,1090.0,3689.230769230769,0.011915673693858845,24.0,0.07547169811320756,1,-1,2
884412.0,123,4999.0,51,8,0.5853658536585367,98.01960784313725,0.4146341463414634,1.2250366143075244,3.2717045984647153,0.14931008845147187,98.01960784313725,40.642276422764226,0.06504065040650407,4999.0,12840.568627450977,0.0102,72.00000000000001,0.2557651991614256,0,-1,2
884478.0,53,634.0,17,3,0.679245283018868,37.294117647058826,0.32075471698113206,0.15473808840894657,-0.20344885272396684,0.40814963997336917,37.294117647058826,11.962264150943396,0.05660377358490566,634.0,2088.470588235294,0.026771653543307086,36.00000000000001,0.10901467505241091,1,0,3
884524.0,2,50.0,2,0,0.0,25.0,1.0,-0.6250508376028745,-0.6683949272930827,-1.4646306445674173,25.0,25.0,0.0,50.0,50.0,0.0392156862745098,0.0,0.0020964360587002098,1,0,3
884946.0,85,906.0,19,2,0.7764705882352941,47.68421052631579,0.2235294117647059,0.6440174145340107,0.013101373787676132,0.6762142689370502,47.68421052631579,10.658823529411764,0.023529411764705882,906.0,4148.526315789473,0.020948180815876516,66.0,0.1761006289308176,1,0,3
885682.0,3,0.0,0,0,1.0,0.0,0.0,-0.6097608586614662,-0.7082019542253699,1.2925181076731846,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0041928721174004195,1,0,3
885876.0,119,1376.0,19,2,0.8403361344537815,72.42105263157895,0.15966386554621848,1.1638766985418914,0.38728742695117685,0.8523010800045172,72.42105263157895,11.563025210084033,0.01680672268907563,1376.0,8762.947368421052,0.013798111837327523,100.0,0.24737945492662475,0,0,2
885890.0,44,424.0,8,0,0.8181818181818181,53.0,0.18181818181818182,0.01712827793627226,-0.37063836583957355,0.7912183345385296,53.0,9.636363636363637,0.0,424.0,2332.0,0.018823529411764704,36.0,0.09014675052410902,1,0,3
886146.0,24,72.0,5,0,0.7916666666666666,14.4,0.20833333333333334,-0.28867130089189286,-0.6508798354428762,0.7181121176230592,14.4,3.0,0.0,72.0,345.6,0.0684931506849315,19.0,0.04821802935010482,1,0,3
886674.0,11,166.0,11,0,0.0,15.090909090909092,1.0,-0.4874410271302002,-0.5760426248101761,-1.4646306445674173,15.090909090909092,15.090909090909092,0.0,166.0,166.0,0.0658682634730539,0.0,0.020964360587002094,1,0,3
886892.0,2,72.0,2,0,0.0,36.0,1.0,-0.6250508376028745,-0.6508798354428762,-1.4646306445674173,36.0,36.0,0.0,72.0,72.0,0.0273972602739726,0.0,0.0020964360587002098,1,0,3
887276.0,274,3694.0,32,34,0.8832116788321168,115.4375,0.11678832116788321,3.533823434460171,2.2327411955320167,0.9705153336888809,115.4375,13.481751824817518,0.12408759124087591,3694.0,35554.75,0.008660351826792964,242.0,0.5723270440251572,0,-1,1
887278.0,74,3910.0,36,16,0.5135135135135135,108.61111111111111,0.4864864864864865,0.47582764617851997,2.404707551879498,-0.04879750152494608,108.61111111111111,52.83783783783784,0.21621621621621623,3910.0,9775.0,0.009204806954743032,38.0,0.1530398322851153,0,-1,2
887280.0,8,31.0,2,0,0.75,15.5,0.25,-0.533310963954425,-0.6835215975273519,0.6032309196130342,15.5,3.875,0.0,31.0,124.0,0.0625,6.0,0.014675052410901468,1,0,3
887282.0,186,4013.0,29,4,0.8440860215053764,138.3793103448276,0.15591397849462366,2.1883052876162443,2.48671002736001,0.8626400764098651,138.3793103448276,21.5752688172043,0.021505376344086023,4013.0,26292.068965517243,0.007224713502740409,157.0,0.3878406708595388,0,-1,1
887416.0,12,281.0,12,0,0.0,23.416666666666668,1.0,-0.47215104818879194,-0.4844864628659153,-1.4646306445674173,23.416666666666668,23.416666666666668,0.0,281.0,281.0,0.0425531914893617,0.0,0.023060796645702306,1,0,3
887802.0,77,2148.0,30,1,0.6103896103896104,71.6,0.38961038961038963,0.5216975830027447,1.001907922785693,0.21830430809892412,71.6,27.896103896103895,0.012987012987012988,2148.0,5584.799999999999,0.013959981386691484,47.0,0.15932914046121593,1,1,2
887992.0,8,0.0,0,0,1.0,0.0,0.0,-0.533310963954425,-0.7082019542253699,1.2925181076731846,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.014675052410901468,1,0,3
888406.0,12,655.0,6,0,0.5,109.16666666666667,0.5,-0.47215104818879194,-0.18672990141240617,-0.08605626844711631,109.16666666666667,54.583333333333336,0.0,655.0,1310.0,0.009146341463414634,6.0,0.023060796645702306,1,0,3
888520.0,5,637.0,5,0,0.0,127.4,1.0,-0.5791809007786497,-0.2010604311080296,-1.4646306445674173,127.4,127.4,0.0,637.0,637.0,0.007836990595611285,0.0,0.008385744234800839,1,0,3
888532.0,92,2136.0,43,54,0.5326086956521738,49.674418604651166,0.4673913043478261,0.7510472671238686,0.9923542363219441,0.003850756082468329,49.674418604651166,23.217391304347824,0.5869565217391305,2136.0,7252.465116279071,0.020121665886757137,48.99999999999999,0.19077568134171907,1,-1,2
888534.0,151,6528.0,106,41,0.29801324503311255,61.58490566037736,0.7019867549668874,1.6531560246669557,4.489003482054061,-0.6429637978731982,61.58490566037736,43.2317880794702,0.271523178807947,6528.0,11824.301886792453,0.016235258079338337,44.99999999999999,0.3144654088050315,0,-1,2
888536.0,36,669.0,22,23,0.38888888888888884,30.40909090909091,0.6111111111111112,-0.1051915535949938,-0.17558393387136573,-0.3924061298071833,30.40909090909091,18.583333333333332,0.6388888888888888,669.0,1794.1363636363635,0.03283582089552239,13.999999999999998,0.07337526205450735,1,-1,3
888538.0,5,350.0,3,3,0.4,116.66666666666667,0.6,-0.5791809007786497,-0.4295527656993588,-0.36177114367117646,116.66666666666667,70.0,0.6,350.0,933.3333333333335,0.008547008547008548,2.0,0.008385744234800839,1,-1,3
888540.0,15,905.0,10,10,0.33333333333333337,90.5,0.6666666666666666,-0.42628111136456714,0.012305233249030385,-0.5455810604872166,90.5,60.333333333333336,0.6666666666666666,905.0,2262.5,0.011037527593818985,5.000000000000001,0.029350104821802933,1,-1,3
888868.0,37,1432.0,15,6,0.5945945945945945,95.46666666666667,0.40540540540540543,-0.08990157465358553,0.43187129711533867,0.17475510000807556,95.46666666666667,38.7027027027027,0.16216216216216217,1432.0,4105.0666666666675,0.0104675505931612,21.999999999999996,0.07547169811320756,1,-1,2
889410.0,297,2791.0,44,1,0.8518518518518519,63.43181818181818,0.14814814814814814,3.885492950112561,1.513826289134908,0.8840516258597622,63.43181818181818,9.397306397306398,0.003367003367003367,2791.0,18902.68181818182,0.015759312320916905,253.0,0.6205450733752621,0,-1,1
889638.0,4,44.0,4,0,0.0,11.0,1.0,-0.594470879720058,-0.6731717705249571,-1.4646306445674173,11.0,11.0,0.0,44.0,44.0,0.08888888888888889,0.0,0.006289308176100629,1,0,3
889640.0,2,50.0,2,0,0.0,25.0,1.0,-0.6250508376028745,-0.6683949272930827,-1.4646306445674173,25.0,25.0,0.0,50.0,50.0,0.0392156862745098,0.0,0.0020964360587002098,1,0,3
889754.0,212,1492.0,25,1,0.8820754716981132,59.68,0.1179245283018868,2.5858447400928593,0.47963972943408345,0.9673826416070759,59.68,7.037735849056604,0.0047169811320754715,1492.0,12711.84,0.016744809109176157,187.0,0.4423480083857443,0,-1,1
890226.0,6,71.0,3,0,0.5,23.666666666666668,0.5,-0.5638909218372414,-0.6516759759815219,-0.08605626844711631,23.666666666666668,11.833333333333334,0.0,71.0,142.0,0.041666666666666664,3.0,0.010482180293501049,1,0,3
890228.0,58,1861.0,26,2,0.5517241379310345,71.57692307692308,0.4482758620689655,0.23118798311598784,0.7734155881943638,0.05655487391015619,71.57692307692308,32.08620689655172,0.034482758620689655,1861.0,4294.615384615386,0.013963480128893663,32.0,0.11949685534591196,1,1,2
890232.0,6,1768.0,6,0,0.0,294.6666666666667,1.0,-0.5638909218372414,0.6993745181003094,-1.4646306445674173,294.6666666666667,294.6666666666667,0.0,1768.0,1768.0,0.0033917467495760316,0.0,0.010482180293501049,1,-1,2
890234.0,1,85.0,1,0,0.0,85.0,1.0,-0.6403408165442828,-0.6405300084404816,-1.4646306445674173,85.0,85.0,0.0,85.0,85.0,0.011627906976744186,0.0,0.0,1,0,3
890402.0,383,642.0,2,1,0.9947780678851175,321.0,0.005221932114882507,5.200431139073672,-0.19707972841480087,1.2781204640583512,321.0,1.6762402088772845,0.0026109660574412533,642.0,123263.99999999999,0.003110419906687403,381.0,0.80083857442348,0,-1,1
890404.0,408,319.0,5,6,0.9877450980392157,63.8,0.012254901960784314,5.582680612608878,-0.4542331223973769,1.2587295200231774,63.8,0.7818627450980392,0.014705882352941176,319.0,26413.199999999997,0.015625,403.0,0.8532494758909853,0,-1,1
890406.0,313,638.0,4,1,0.9872204472843451,159.5,0.012779552715654952,4.1301326131750935,-0.20026429056938386,1.2572829798490237,159.5,2.038338658146965,0.003194888178913738,638.0,50083.0,0.006259780907668232,309.0,0.6540880503144654,0,-1,1
890410.0,302,420.0,4,5,0.9867549668874173,105.0,0.013245033112582781,3.961942844819603,-0.37382292799415656,1.2559995811534417,105.0,1.390728476821192,0.016556291390728478,420.0,32235.0,0.009501187648456057,298.0,0.6310272536687631,0,-1,1
890412.0,242,655.0,8,1,0.9669421487603306,81.875,0.03305785123966942,3.044544108335107,-0.18672990141240617,1.2013726943759746,81.875,2.706611570247934,0.004132231404958678,655.0,19895.625000000004,0.012195121951219513,234.0,0.5052410901467506,0,-1,1
890416.0,271,540.0,3,0,0.988929889298893,180.0,0.01107011070110701,3.4879534976359463,-0.278286063356667,1.2619961657664622,180.0,1.992619926199262,0.0,540.0,48780.0,0.005545286506469501,268.0,0.5660377358490566,0,-1,1
890420.0,162,165.0,1,0,0.9938271604938271,165.0,0.006172839506172839,1.8213457930224464,-0.5768387653488218,1.2754986709309586,165.0,1.0185185185185186,0.0,165.0,26730.0,0.006024096385542169,161.0,0.3375262054507338,0,-1,1
890422.0,112,538.0,6,0,0.9464285714285714,89.66666666666667,0.05357142857142857,1.0568468459520335,-0.2798783444339585,1.1448137102317237,89.66666666666667,4.803571428571429,0.0,538.0,10042.666666666668,0.011131725417439703,106.0,0.23270440251572327,0,-1,2
890582.0,80,2163.0,42,3,0.475,51.5,0.525,0.5675675198269695,1.0138500308653793,-0.15498498725313142,51.5,27.0375,0.0375,2163.0,4274.5,0.019408502772643253,38.0,0.16561844863731656,1,1,2
890618.0,128,3555.0,33,0,0.7421875,107.72727272727273,0.2578125,1.3014865090145658,2.122077660660258,0.5816906949861544,107.72727272727273,27.7734375,0.0,3555.0,13789.09090909091,0.009280089988751405,95.0,0.26624737945492666,0,-1,1
891152.0,86,1742.0,18,0,0.7906976744186046,96.77777777777777,0.20930232558139536,0.659307393475419,0.67867486409552,0.7154404618553841,96.77777777777777,20.25581395348837,0.0,1742.0,8322.888888888889,0.010327022375215147,68.0,0.17819706498951782,0,0,2
891154.0,128,798.0,6,1,0.953125,133.0,0.046875,1.3014865090145658,-0.07288180438606447,1.1632767599119065,133.0,6.234375,0.0078125,798.0,17157.0,0.007509386733416771,122.0,0.26624737945492666,0,-1,1
891156.0,9,466.0,3,0,0.6666666666666667,155.33333333333334,0.3333333333333333,-0.5180209850130167,-0.3372004632164522,0.3734685235929842,155.33333333333334,51.77777777777778,0.0,466.0,1398.0,0.006423982869379015,6.000000000000001,0.016771488469601678,1,-1,2
891158.0,105,2370.0,21,1,0.8,112.85714285714286,0.2,0.9498169933621758,1.1786511223650487,0.7410883572250644,112.85714285714286,22.571428571428573,0.009523809523809525,2370.0,11962.857142857143,0.008857022353437369,84.0,0.2180293501048218,0,0,2
891160.0,107,1790.0,20,0,0.8130841121495327,89.5,0.18691588785046728,0.9803969512449923,0.7168896099505158,0.7771632007123245,89.5,16.72897196261682,0.0,1790.0,9576.5,0.011166945840312675,87.0,0.22222222222222224,0,0,2
891162.0,39,233.0,6,0,0.8461538461538461,38.833333333333336,0.15384615384615385,-0.059321616770769026,-0.5227012087209111,0.8683413765592459,38.833333333333336,5.9743589743589745,0.0,233.0,1514.5,0.02564102564102564,33.0,0.07966457023060798,1,0,3
891166.0,85,1933.0,21,0,0.7529411764705882,92.04761904761905,0.24705882352941178,0.6440174145340107,0.8307377069768576,0.611340180649036,92.04761904761905,22.741176470588236,0.0,1933.0,7824.047619047619,0.010858324715615306,64.0,0.1761006289308176,0,0,2
891170.0,55,760.0,3,0,0.9454545454545454,253.33333333333334,0.05454545454545454,0.18531804629176307,-0.10313514485460282,1.1421281757327881,253.33333333333334,13.818181818181818,0.0,760.0,13933.333333333334,0.003942181340341655,52.0,0.11320754716981134,0,-1,2
891250.0,2,110.0,2,0,0.0,55.0,1.0,-0.6250508376028745,-0.6206264949743379,-1.4646306445674173,55.0,55.0,0.0,110.0,110.0,0.018018018018018018,0.0,0.0020964360587002098,1,0,3
891252.0,21,0.0,0,0,1.0,0.0,0.0,-0.33454123771611766,-0.7082019542253699,1.2925181076731846,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.041928721174004195,1,0,3
891254.0,1,79.0,1,0,0.0,79.0,1.0,-0.6403408165442828,-0.645306851672356,-1.4646306445674173,79.0,79.0,0.0,79.0,79.0,0.0125,0.0,0.0,1,0,3
891410.0,317,208.0,18,43,0.943217665615142,11.555555555555555,0.056782334384858045,4.191292528940727,-0.5426047221870548,1.1359607652746648,11.555555555555555,0.6561514195583596,0.13564668769716087,208.0,4160.0,0.0861244019138756,299.0,0.6624737945492662,0,-1,1
891414.0,347,613.0,21,51,0.9394812680115274,29.19047619047619,0.06051873198847262,4.649991897182974,-0.22016780403552752,1.125658961283984,29.19047619047619,1.7665706051873198,0.14697406340057637,613.0,11617.809523809523,0.03420195439739414,326.0,0.7253668763102725,0,-1,1
891416.0,308,4493.0,51,28,0.8344155844155844,88.09803921568627,0.16558441558441558,4.053682718468052,2.868857485909968,0.8359772428541239,88.09803921568627,14.587662337662337,0.09090909090909091,4493.0,29600.941176470584,0.011348464619492658,257.0,0.6436058700209644,0,-1,1
891646.0,8,209.0,8,0,0.0,26.125,1.0,-0.533310963954425,-0.541808581648409,-1.4646306445674173,26.125,26.125,0.0,209.0,209.0,0.0380952380952381,0.0,0.014675052410901468,1,0,3
891744.0,8,80.0,6,0,0.25,13.333333333333334,0.75,-0.533310963954425,-0.6445107111337103,-0.7753434565072668,13.333333333333334,10.0,0.0,80.0,106.66666666666667,0.07407407407407407,2.0,0.014675052410901468,1,0,3
891746.0,13,0.0,0,0,1.0,0.0,0.0,-0.4568610692473837,-0.7082019542253699,1.2925181076731846,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.025157232704402517,1,0,3
891824.0,22,268.0,11,0,0.5,24.363636363636363,0.5,-0.3192512587747094,-0.49483628986830996,-0.08605626844711631,24.363636363636363,12.181818181818182,0.0,268.0,536.0,0.040892193308550186,11.0,0.0440251572327044,1,0,3
891900.0,17,2097.0,17,0,0.0,123.3529411764706,1.0,-0.39570115348175067,0.96130475531476,-1.4646306445674173,123.3529411764706,123.3529411764706,0.0,2097.0,2097.0,0.008102955195424213,0.0,0.033542976939203356,1,0,3
891906.0,16,1944.0,16,0,0.0,121.5,1.0,-0.41099113242315893,0.8394952529019608,-1.4646306445674173,121.5,121.5,0.0,1944.0,1944.0,0.008226221079691516,0.0,0.031446540880503145,1,0,3
891908.0,30,2249.0,24,2,0.19999999999999996,93.70833333333333,0.8,-0.19693142724344334,1.0823181171889134,-0.9132008941192971,93.70833333333333,74.96666666666667,0.06666666666666667,2249.0,2998.6666666666665,0.010666666666666666,5.999999999999998,0.06079664570230608,1,0,3
891918.0,6,315.0,5,0,0.16666666666666663,63.0,0.8333333333333334,-0.5638909218372414,-0.4574176845519599,-1.005105852527317,63.0,52.5,0.0,315.0,378.0,0.015822784810126583,0.9999999999999998,0.010482180293501049,1,0,3
891946.0,44,1819.0,25,3,0.43181818181818177,72.76,0.5681818181818182,0.01712827793627226,0.7399776855712424,-0.27404368337261203,72.76,41.34090909090909,0.06818181818181818,1819.0,3419.72,0.013736263736263736,18.999999999999996,0.09014675052410902,1,1,2
891948.0,1,33.0,1,0,0.0,33.0,1.0,-0.6403408165442828,-0.6819293164500604,-1.4646306445674173,33.0,33.0,0.0,33.0,33.0,0.029411764705882353,0.0,0.0,1,0,3
891970.0,9,0.0,0,0,1.0,0.0,0.0,-0.5180209850130167,-0.7082019542253699,1.2925181076731846,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.016771488469601678,1,0,3
891976.0,2,0.0,0,0,1.0,0.0,0.0,-0.6250508376028745,-0.7082019542253699,1.2925181076731846,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0020964360587002098,1,0,3
891988.0,134,1605.0,23,0,0.8283582089552239,69.78260869565217,0.17164179104477612,1.3932263826630151,0.5696036103010528,0.8192761576617382,69.78260869565217,11.977611940298507,0.0,1605.0,9350.869565217392,0.014321295143212951,111.00000000000001,0.2788259958071279,0,0,2
892028.0,86,43.0,2,1,0.9767441860465116,21.5,0.023255813953488372,0.659307393475419,-0.6739679110636029,1.2283983692489846,21.5,0.5,0.011627906976744186,43.0,1870.5,0.045454545454545456,84.0,0.17819706498951782,1,6,3
892530.0,18,661.0,11,1,0.38888888888888884,60.09090909090909,0.6111111111111112,-0.3804111745403424,-0.1819530581805317,-0.3924061298071833,60.09090909090909,36.72222222222222,0.05555555555555555,661.0,1141.727272727273,0.01661631419939577,6.999999999999999,0.03563941299790357,1,0,3
892532.0,69,2668.0,37,1,0.46376811594202894,72.10810810810811,0.5362318840579711,0.39937775147147864,1.4159010028814811,-0.18595296236887737,72.10810810810811,38.666666666666664,0.014492753623188406,2668.0,5047.567567567568,0.013862869988759834,31.999999999999996,0.14255765199161424,1,1,2
892534.0,12,282.0,7,0,0.41666666666666663,40.285714285714285,0.5833333333333334,-0.47215104818879194,-0.4836903223272695,-0.31581866446716655,40.285714285714285,23.5,0.0,282.0,483.42857142857144,0.024734982332155476,5.0,0.023060796645702306,1,0,3
892536.0,29,2823.0,22,0,0.24137931034482762,128.3181818181818,0.7586206896551724,-0.21222140618485158,1.5393027863715718,-0.7991119802334787,128.3181818181818,97.34482758620689,0.0,2823.0,3721.2272727272725,0.007790368271954674,7.000000000000001,0.05870020964360587,1,-1,3
892538.0,41,552.0,6,0,0.8536585365853658,92.0,0.14634146341463414,-0.02874165888795251,-0.268732376892918,0.8890329244184624,92.0,13.463414634146341,0.0,552.0,3772.0,0.0108499095840868,35.0,0.08385744234800839,1,0,3
892798.0,3,49.0,1,0,0.6666666666666667,49.0,0.3333333333333333,-0.6097608586614662,-0.6691910678317284,0.3734685235929842,49.0,16.333333333333332,0.0,49.0,147.0,0.02,2.0,0.0041928721174004195,1,0,3
892800.0,3,0.0,0,0,1.0,0.0,0.0,-0.6097608586614662,-0.7082019542253699,1.2925181076731846,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0041928721174004195,1,0,3
893172.0,30,1687.0,28,2,0.06666666666666665,60.25,0.9333333333333333,-0.19693142724344334,0.634887134470004,-1.2808207277513772,60.25,56.233333333333334,0.06666666666666667,1687.0,1928.0,0.016587677725118485,1.9999999999999996,0.06079664570230608,1,0,3
893400.0,5,90.0,4,2,0.19999999999999996,22.5,0.8,-0.5791809007786497,-0.6365493057472528,-0.9132008941192971,22.5,18.0,0.4,90.0,157.5,0.04395604395604396,0.9999999999999998,0.008385744234800839,1,0,3
893402.0,92,5251.0,68,7,0.26086956521739135,77.22058823529412,0.7391304347826086,0.7510472671238686,3.472332014203443,-0.7453744483307384,77.22058823529412,57.07608695652174,0.07608695652173914,5251.0,7644.838235294118,0.012947448591012947,24.000000000000004,0.19077568134171907,0,-1,2
893420.0,72,4742.0,60,4,0.16666666666666663,79.03333333333333,0.8333333333333334,0.44524768829570344,3.0670964800327587,-1.005105852527317,79.03333333333333,65.86111111111111,0.05555555555555555,4742.0,6006.533333333333,0.01265022137887413,11.999999999999996,0.1488469601677149,1,-1,2
893674.0,62,315.0,6,3,0.9032258064516129,52.5,0.0967741935483871,0.2923478988816209,-0.4574176845519599,1.0256972606821586,52.5,5.080645161290323,0.04838709677419355,315.0,3412.5,0.0189873417721519,56.0,0.1278825995807128,1,0,3
893700.0,6,68.0,3,0,0.5,22.666666666666668,0.5,-0.5638909218372414,-0.6540643975974593,-0.08605626844711631,22.666666666666668,11.333333333333334,0.0,68.0,136.0,0.043478260869565216,3.0,0.010482180293501049,1,0,3
893804.0,207,1217.0,15,28,0.927536231884058,81.13333333333334,0.07246376811594203,2.5093948453858177,0.2607010813065032,1.0927247198296628,81.13333333333334,5.879227053140097,0.13526570048309178,1217.0,19066.333333333336,0.012315270935960592,192.0,0.4318658280922432,0,-1,1
894120.0,10,894.0,9,0,0.09999999999999998,99.33333333333333,0.9,-0.5027310060716085,0.0035476873239271775,-1.1889157693433572,99.33333333333333,89.4,0.0,894.0,993.3333333333333,0.01005586592178771,0.9999999999999998,0.01886792452830189,1,0,3
894224.0,44,938.0,10,14,0.7727272727272727,93.8,0.22727272727272727,0.01712827793627226,0.03857787102434001,0.665893391254866,93.8,21.318181818181817,0.3181818181818182,937.9999999999999,5440.4,0.010649627263045794,34.0,0.09014675052410902,1,-1,2
894226.0,20,66.0,4,8,0.8,16.5,0.2,-0.34983121665752587,-0.6556566786747507,0.7410883572250644,16.5,3.3,0.4,66.0,461.99999999999994,0.05970149253731343,16.0,0.039832285115303984,1,0,3
894230.0,18,541.0,7,10,0.6111111111111112,77.28571428571429,0.3888888888888889,-0.3804111745403424,-0.27748992281802126,0.22029359291295073,77.28571428571429,30.055555555555557,0.5555555555555556,541.0,2164.0000000000005,0.012915129151291513,11.0,0.03563941299790357,1,-1,3
